Sector,Piscina,Corrida,Estadio,Parametro,Promedio,%supervivencia
Sala 04,L0401,0028C,Zoea 1,Saturacion,84.22,93.33
Sala 04,L0402,0028C,Zoea 1,Saturacion,84.44,93.33
Sala 04,L0403,0028C,Zoea 1,Saturacion,84.83,93.33
Sala 04,L0404,0028C,Zoea 1,Saturacion,84.73,93.33
Sala 04,L0405,0028C,Zoea 1,Saturacion,84.66,93.33
Sala 04,L0406,0028C,Zoea 1,Saturacion,84.49,93.33
Sala 04,L0407,0028C,Zoea 1,Saturacion,84.48,93.33
Sala 04,L0408,0028C,Zoea 1,Saturacion,84.96,93.33
Sala 04,L0409,0028C,Zoea 1,Saturacion,84.89,93.33
Sala 04,L0410,0028C,Zoea 1,Saturacion,84.53,93.33
Sala 04,L0411,0028C,Zoea 1,Saturacion,84.44,93.33
Sala 04,L0412,0028C,Zoea 1,Saturacion,84.82,93.33
Sala 04,L0401,0029C,Zoea 1,Saturacion,82.50,93.33
Sala 04,L0402,0029C,Zoea 1,Saturacion,82.49,93.33
Sala 04,L0403,0029C,Zoea 1,Saturacion,82.45,93.33
Sala 04,L0404,0029C,Zoea 1,Saturacion,82.52,93.33
Sala 04,L0405,0029C,Zoea 1,Saturacion,82.53,93.33
Sala 04,L0406,0029C,Zoea 1,Saturacion,82.47,93.33
Sala 04,L0407,0029C,Zoea 1,Saturacion,82.51,93.33
Sala 04,L0408,0029C,Zoea 1,Saturacion,82.54,93.33
Sala 04,L0409,0029C,Zoea 1,Saturacion,82.48,93.33
Sala 04,L0410,0029C,Zoea 1,Saturacion,82.49,93.33
Sala 04,L0411,0029C,Zoea 1,Saturacion,82.51,93.33
Sala 04,L0412,0029C,Zoea 1,Saturacion,82.51,93.33
Sala 04,L0401,0030C,Zoea 1,Saturacion,84.27,93.33
Sala 04,L0402,0030C,Zoea 1,Saturacion,84.23,93.33
Sala 04,L0403,0030C,Zoea 1,Saturacion,84.27,93.33
Sala 04,L0404,0030C,Zoea 1,Saturacion,84.24,93.33
Sala 04,L0405,0030C,Zoea 1,Saturacion,84.21,93.33
Sala 04,L0406,0030C,Zoea 1,Saturacion,84.20,93.33
Sala 04,L0407,0030C,Zoea 1,Saturacion,84.15,93.33
Sala 04,L0408,0030C,Zoea 1,Saturacion,84.15,93.33
Sala 04,L0409,0030C,Zoea 1,Saturacion,84.20,93.33
Sala 04,L0410,0030C,Zoea 1,Saturacion,84.17,93.33
Sala 04,L0411,0030C,Zoea 1,Saturacion,84.05,93.33
Sala 04,L0412,0030C,Zoea 1,Saturacion,84.21,93.33
Sala 05,L0501,0030C,Zoea 1,Saturacion,78.63,95.83
Sala 05,L0502,0030C,Zoea 1,Saturacion,78.59,95.83
Sala 05,L0503,0030C,Zoea 1,Saturacion,79.18,96.67
Sala 05,L0504,0030C,Zoea 1,Saturacion,78.87,96.67
Sala 05,L0505,0030C,Zoea 1,Saturacion,78.78,96.67
Sala 05,L0506,0030C,Zoea 1,Saturacion,78.96,96.67
Sala 05,L0507,0030C,Zoea 1,Saturacion,78.89,96.67
Sala 05,L0508,0030C,Zoea 1,Saturacion,78.96,96.67
Sala 05,L0509,0030C,Zoea 1,Saturacion,79.03,96.67
Sala 05,L0510,0030C,Zoea 1,Saturacion,78.69,96.67
Sala 05,L0511,0030C,Zoea 1,Saturacion,78.72,96.67
Sala 05,L0512,0030C,Zoea 1,Saturacion,78.94,96.67
Sala 05,L0501,0031C,Zoea 1,Saturacion,80.63,95.83
Sala 05,L0502,0031C,Zoea 1,Saturacion,80.77,95.83
Sala 05,L0503,0031C,Zoea 1,Saturacion,80.58,96.67
Sala 05,L0504,0031C,Zoea 1,Saturacion,80.73,96.67
Sala 05,L0505,0031C,Zoea 1,Saturacion,80.68,96.67
Sala 05,L0506,0031C,Zoea 1,Saturacion,80.43,96.67
Sala 05,L0507,0031C,Zoea 1,Saturacion,80.83,96.67
Sala 05,L0508,0031C,Zoea 1,Saturacion,80.67,96.67
Sala 05,L0509,0031C,Zoea 1,Saturacion,80.73,96.67
Sala 05,L0510,0031C,Zoea 1,Saturacion,80.22,96.67
Sala 05,L0511,0031C,Zoea 1,Saturacion,80.68,96.67
Sala 05,L0512,0031C,Zoea 1,Saturacion,80.76,96.67
Sala 04,L0401,0032C,Zoea 1,Saturacion,83.82,97.14
Sala 04,L0402,0032C,Zoea 1,Saturacion,83.82,97.14
Sala 04,L0403,0032C,Zoea 1,Saturacion,83.83,97.14
Sala 04,L0404,0032C,Zoea 1,Saturacion,83.84,97.14
Sala 04,L0406,0032C,Zoea 1,Saturacion,83.82,97.14
Sala 04,L0407,0032C,Zoea 1,Saturacion,83.84,97.14
Sala 04,L0408,0032C,Zoea 1,Saturacion,83.83,97.14
Sala 04,L0409,0032C,Zoea 1,Saturacion,83.84,97.14
Sala 04,L0410,0032C,Zoea 1,Saturacion,83.82,97.14
Sala 04,L0411,0032C,Zoea 1,Saturacion,83.86,97.14
Sala 04,L0412,0032C,Zoea 1,Saturacion,83.84,97.14
Sala 05,L0501,0032C,Zoea 1,Saturacion,81.06,97.22
Sala 05,L0502,0032C,Zoea 1,Saturacion,80.29,97.22
Sala 05,L0503,0032C,Zoea 1,Saturacion,79.83,97.22
Sala 05,L0504,0032C,Zoea 1,Saturacion,80.66,98.59
Sala 05,L0505,0032C,Zoea 1,Saturacion,80.15,98.59
Sala 05,L0506,0032C,Zoea 1,Saturacion,79.78,98.59
Sala 05,L0507,0032C,Zoea 1,Saturacion,80.12,98.59
Sala 05,L0508,0032C,Zoea 1,Saturacion,80.39,100.00
Sala 05,L0509,0032C,Zoea 1,Saturacion,80.60,100.00
Sala 05,L0510,0032C,Zoea 1,Saturacion,80.54,100.00
Sala 05,L0511,0032C,Zoea 1,Saturacion,80.99,100.00
Sala 05,L0512,0032C,Zoea 1,Saturacion,80.80,100.00
Sala 07,L0701,0032C,Zoea 1,Saturacion,77.92,83.33
Sala 07,L0702,0032C,Zoea 1,Saturacion,75.42,82.05
Sala 07,L0703,0032C,Zoea 1,Saturacion,73.83,50.00
Sala 07,L0704,0032C,Zoea 1,Saturacion,73.50,93.75
Sala 07,L0705,0032C,Zoea 1,Saturacion,74.50,95.31
Sala 07,L0706,0032C,Zoea 1,Saturacion,74.17,92.19
Sala 07,L0707,0032C,Zoea 1,Saturacion,74.00,92.19
Sala 07,L0708,0032C,Zoea 1,Saturacion,75.00,96.88
Sala 07,L0709,0032C,Zoea 1,Saturacion,75.42,93.75
Sala 07,L0710,0032C,Zoea 1,Saturacion,75.17,93.75
Sala 07,L0711,0032C,Zoea 1,Saturacion,74.50,93.75
Sala 07,L0712,0032C,Zoea 1,Saturacion,74.67,96.67
Sala 07,L0713,0032C,Zoea 1,Saturacion,73.92,92.19
Sala 07,L0714,0032C,Zoea 1,Saturacion,73.92,93.75
Sala 05,L0501,0033C,Zoea 1,Saturacion,77.85,92.73
Sala 05,L0502,0033C,Zoea 1,Saturacion,78.13,92.73
Sala 05,L0503,0033C,Zoea 1,Saturacion,78.29,92.73
Sala 05,L0504,0033C,Zoea 1,Saturacion,78.47,92.73
Sala 05,L0505,0033C,Zoea 1,Saturacion,78.29,92.72
Sala 05,L0506,0033C,Zoea 1,Saturacion,77.66,92.72
Sala 05,L0507,0033C,Zoea 1,Saturacion,77.81,90.01
Sala 05,L0508,0033C,Zoea 1,Saturacion,77.99,90.01
Sala 05,L0509,0033C,Zoea 1,Saturacion,78.02,90.00
Sala 05,L0510,0033C,Zoea 1,Saturacion,78.14,90.00
Sala 05,L0511,0033C,Zoea 1,Saturacion,78.41,90.00
Sala 05,L0512,0033C,Zoea 1,Saturacion,78.42,90.00
Sala 07,L0701,0033C,Zoea 1,Saturacion,91.75,69.72
Sala 07,L0702,0033C,Zoea 1,Saturacion,91.33,74.37
Sala 07,L0703,0033C,Zoea 1,Saturacion,90.58,65.07
Sala 07,L0704,0033C,Zoea 1,Saturacion,90.75,94.44
Sala 07,L0705,0033C,Zoea 1,Saturacion,90.00,85.00
Sala 07,L0706,0033C,Zoea 1,Saturacion,91.58,85.00
Sala 07,L0707,0033C,Zoea 1,Saturacion,92.08,87.50
Sala 07,L0708,0033C,Zoea 1,Saturacion,90.75,78.21
Sala 07,L0709,0033C,Zoea 1,Saturacion,91.00,78.21
Sala 07,L0710,0033C,Zoea 1,Saturacion,91.33,60.42
Sala 07,L0711,0033C,Zoea 1,Saturacion,90.67,51.13
Sala 07,L0712,0033C,Zoea 1,Saturacion,89.58,62.25
Sala 02,L0207,0036C,Zoea 1,Saturacion,79.44,100.00
Sala 02,L0208,0036C,Zoea 1,Saturacion,77.60,100.00
Sala 02,L0209,0036C,Zoea 1,Saturacion,79.16,100.00
Sala 02,L0210,0036C,Zoea 1,Saturacion,76.52,100.00
Sala 02,L0211,0036C,Zoea 1,Saturacion,76.43,100.00
Sala 02,L0212,0036C,Zoea 1,Saturacion,76.59,100.00
Sala 03,L0301,0036C,Zoea 1,Saturacion,74.83,96.97
Sala 03,L0302,0036C,Zoea 1,Saturacion,74.92,96.94
Sala 03,L0303,0036C,Zoea 1,Saturacion,75.75,96.97
Sala 03,L0304,0036C,Zoea 1,Saturacion,75.50,97.00
Sala 03,L0305,0036C,Zoea 1,Saturacion,75.50,97.00
Sala 03,L0306,0036C,Zoea 1,Saturacion,75.83,95.19
Sala 03,L0307,0036C,Zoea 1,Saturacion,76.00,96.15
Sala 03,L0308,0036C,Zoea 1,Saturacion,76.50,96.15
Sala 03,L0309,0036C,Zoea 1,Saturacion,75.92,96.15
Sala 03,L0310,0036C,Zoea 1,Saturacion,76.25,96.15
Sala 03,L0311,0036C,Zoea 1,Saturacion,76.17,96.15
Sala 03,L0312,0036C,Zoea 1,Saturacion,75.75,96.15
Sala 07,L0701,0036C,Zoea 1,Saturacion,86.75,92.11
Sala 07,L0702,0036C,Zoea 1,Saturacion,86.50,92.11
Sala 07,L0703,0036C,Zoea 1,Saturacion,85.25,90.28
Sala 07,L0704,0036C,Zoea 1,Saturacion,85.58,92.50
Sala 07,L0705,0036C,Zoea 1,Saturacion,86.08,95.00
Sala 07,L0706,0036C,Zoea 1,Saturacion,84.83,93.75
Sala 07,L0707,0036C,Zoea 1,Saturacion,84.42,89.74
Sala 07,L0708,0036C,Zoea 1,Saturacion,86.17,92.50
Sala 07,L0709,0036C,Zoea 1,Saturacion,85.17,89.74
Sala 07,L0710,0036C,Zoea 1,Saturacion,85.67,92.11
Sala 07,L0711,0036C,Zoea 1,Saturacion,85.92,92.11
Sala 07,L0712,0036C,Zoea 1,Saturacion,87.08,92.11
Sala 07,L0713,0036C,Zoea 1,Saturacion,85.33,92.11
Sala 07,L0714,0036C,Zoea 1,Saturacion,86.00,92.11
Sala 10,L1001,0036C,Zoea 1,Saturacion,82.92,93.96
Sala 10,L1002,0036C,Zoea 1,Saturacion,82.42,93.96
Sala 10,L1003,0036C,Zoea 1,Saturacion,83.25,93.96
Sala 10,L1004,0036C,Zoea 1,Saturacion,82.83,93.96
Sala 10,L1005,0036C,Zoea 1,Saturacion,82.92,93.96
Sala 10,L1006,0036C,Zoea 1,Saturacion,82.67,93.96
Sala 10,L1007,0036C,Zoea 1,Saturacion,82.92,93.96
Sala 10,L1008,0036C,Zoea 1,Saturacion,82.83,93.96
Sala 10,L1009,0036C,Zoea 1,Saturacion,82.67,94.59
Sala 10,L1010,0036C,Zoea 1,Saturacion,84.00,92.31
Sala 10,L1011,0036C,Zoea 1,Saturacion,83.47,92.31
Sala 10,L1012,0036C,Zoea 1,Saturacion,84.30,92.31
Sala 10,L1013,0036C,Zoea 1,Saturacion,84.93,92.31
Sala 10,L1014,0036C,Zoea 1,Saturacion,84.24,92.31
Sala 04,L0401,0028C,Zoea 2,Saturacion,82.56,90.67
Sala 04,L0402,0028C,Zoea 2,Saturacion,82.60,90.67
Sala 04,L0403,0028C,Zoea 2,Saturacion,82.63,84.00
Sala 04,L0404,0028C,Zoea 2,Saturacion,82.77,90.00
Sala 04,L0405,0028C,Zoea 2,Saturacion,82.57,90.67
Sala 04,L0406,0028C,Zoea 2,Saturacion,82.64,90.67
Sala 04,L0407,0028C,Zoea 2,Saturacion,82.59,91.33
Sala 04,L0408,0028C,Zoea 2,Saturacion,82.68,90.67
Sala 04,L0409,0028C,Zoea 2,Saturacion,82.58,90.67
Sala 04,L0410,0028C,Zoea 2,Saturacion,82.73,93.33
Sala 04,L0411,0028C,Zoea 2,Saturacion,82.67,90.67
Sala 04,L0412,0028C,Zoea 2,Saturacion,82.67,93.33
Sala 04,L0401,0029C,Zoea 2,Saturacion,84.22,69.33
Sala 04,L0402,0029C,Zoea 2,Saturacion,84.23,69.33
Sala 04,L0403,0029C,Zoea 2,Saturacion,84.07,61.33
Sala 04,L0404,0029C,Zoea 2,Saturacion,84.01,73.33
Sala 04,L0405,0029C,Zoea 2,Saturacion,84.28,69.33
Sala 04,L0406,0029C,Zoea 2,Saturacion,84.09,65.33
Sala 04,L0407,0029C,Zoea 2,Saturacion,84.36,74.67
Sala 04,L0408,0029C,Zoea 2,Saturacion,84.01,66.67
Sala 04,L0409,0029C,Zoea 2,Saturacion,84.10,74.67
Sala 04,L0410,0029C,Zoea 2,Saturacion,84.15,68.00
Sala 04,L0411,0029C,Zoea 2,Saturacion,83.96,58.67
Sala 04,L0412,0029C,Zoea 2,Saturacion,84.02,66.67
Sala 05,L0501,0030C,Zoea 2,Saturacion,78.81,91.67
Sala 05,L0502,0030C,Zoea 2,Saturacion,78.99,89.58
Sala 05,L0503,0030C,Zoea 2,Saturacion,78.90,90.00
Sala 05,L0504,0030C,Zoea 2,Saturacion,78.98,83.33
Sala 05,L0505,0030C,Zoea 2,Saturacion,78.76,90.00
Sala 05,L0506,0030C,Zoea 2,Saturacion,79.03,90.00
Sala 05,L0507,0030C,Zoea 2,Saturacion,79.09,88.33
Sala 05,L0508,0030C,Zoea 2,Saturacion,78.88,90.00
Sala 05,L0509,0030C,Zoea 2,Saturacion,78.73,88.33
Sala 05,L0510,0030C,Zoea 2,Saturacion,78.73,90.00
Sala 05,L0511,0030C,Zoea 2,Saturacion,79.18,88.33
Sala 05,L0512,0030C,Zoea 2,Saturacion,79.35,90.00
Sala 04,L0401,0031C,Zoea 2,Saturacion,82.88,85.29
Sala 04,L0402,0031C,Zoea 2,Saturacion,82.78,80.88
Sala 04,L0403,0031C,Zoea 2,Saturacion,82.82,86.76
Sala 04,L0404,0031C,Zoea 2,Saturacion,82.88,76.47
Sala 04,L0405,0031C,Zoea 2,Saturacion,82.90,88.24
Sala 04,L0406,0031C,Zoea 2,Saturacion,82.75,85.29
Sala 04,L0407,0031C,Zoea 2,Saturacion,82.83,88.24
Sala 04,L0408,0031C,Zoea 2,Saturacion,82.88,85.29
Sala 04,L0409,0031C,Zoea 2,Saturacion,82.88,80.88
Sala 04,L0410,0031C,Zoea 2,Saturacion,82.71,80.88
Sala 04,L0411,0031C,Zoea 2,Saturacion,82.83,90.00
Sala 04,L0412,0031C,Zoea 2,Saturacion,82.79,92.86
Sala 05,L0501,0031C,Zoea 2,Saturacion,79.32,91.67
Sala 05,L0502,0031C,Zoea 2,Saturacion,79.77,89.58
Sala 05,L0503,0031C,Zoea 2,Saturacion,79.78,90.00
Sala 05,L0504,0031C,Zoea 2,Saturacion,79.84,83.33
Sala 05,L0505,0031C,Zoea 2,Saturacion,79.89,90.00
Sala 05,L0506,0031C,Zoea 2,Saturacion,79.27,90.00
Sala 05,L0507,0031C,Zoea 2,Saturacion,79.63,88.33
Sala 05,L0508,0031C,Zoea 2,Saturacion,79.35,90.00
Sala 05,L0509,0031C,Zoea 2,Saturacion,79.54,88.33
Sala 05,L0510,0031C,Zoea 2,Saturacion,79.59,90.00
Sala 05,L0511,0031C,Zoea 2,Saturacion,79.05,88.33
Sala 05,L0512,0031C,Zoea 2,Saturacion,79.27,90.00
Sala 04,L0401,0032C,Zoea 2,Saturacion,89.17,52.86
Sala 04,L0402,0032C,Zoea 2,Saturacion,90.00,51.43
Sala 04,L0403,0032C,Zoea 2,Saturacion,83.67,70.00
Sala 04,L0404,0032C,Zoea 2,Saturacion,82.83,72.86
Sala 04,L0405,0032C,Zoea 2,Saturacion,82.83,80.00
Sala 04,L0406,0032C,Zoea 2,Saturacion,82.83,68.57
Sala 04,L0407,0032C,Zoea 2,Saturacion,82.83,71.43
Sala 04,L0408,0032C,Zoea 2,Saturacion,82.83,78.57
Sala 04,L0409,0032C,Zoea 2,Saturacion,82.83,78.57
Sala 04,L0410,0032C,Zoea 2,Saturacion,82.83,77.14
Sala 04,L0411,0032C,Zoea 2,Saturacion,82.83,78.57
Sala 04,L0412,0032C,Zoea 2,Saturacion,82.83,81.43
Sala 05,L0501,0032C,Zoea 2,Saturacion,78.48,79.44
Sala 05,L0502,0032C,Zoea 2,Saturacion,78.56,79.51
Sala 05,L0503,0032C,Zoea 2,Saturacion,78.31,79.44
Sala 05,L0504,0032C,Zoea 2,Saturacion,78.37,81.34
Sala 05,L0505,0032C,Zoea 2,Saturacion,79.03,80.56
Sala 05,L0506,0032C,Zoea 2,Saturacion,79.28,80.28
Sala 05,L0507,0032C,Zoea 2,Saturacion,79.27,80.99
Sala 05,L0508,0032C,Zoea 2,Saturacion,79.18,78.57
Sala 05,L0509,0032C,Zoea 2,Saturacion,78.36,75.71
Sala 05,L0510,0032C,Zoea 2,Saturacion,78.24,88.33
Sala 05,L0511,0032C,Zoea 2,Saturacion,79.23,76.67
Sala 05,L0512,0032C,Zoea 2,Saturacion,78.34,88.33
Sala 07,L0701,0032C,Zoea 2,Saturacion,71.42,83.33
Sala 07,L0702,0032C,Zoea 2,Saturacion,69.58,82.05
Sala 07,L0703,0032C,Zoea 2,Saturacion,68.75,50.00
Sala 07,L0704,0032C,Zoea 2,Saturacion,69.50,93.75
Sala 07,L0705,0032C,Zoea 2,Saturacion,69.25,95.31
Sala 07,L0706,0032C,Zoea 2,Saturacion,69.00,92.19
Sala 07,L0707,0032C,Zoea 2,Saturacion,69.75,92.19
Sala 07,L0708,0032C,Zoea 2,Saturacion,71.25,96.88
Sala 07,L0709,0032C,Zoea 2,Saturacion,67.58,93.75
Sala 07,L0710,0032C,Zoea 2,Saturacion,71.42,93.75
Sala 07,L0711,0032C,Zoea 2,Saturacion,68.33,93.75
Sala 07,L0712,0032C,Zoea 2,Saturacion,71.83,96.67
Sala 07,L0713,0032C,Zoea 2,Saturacion,69.08,92.19
Sala 07,L0714,0032C,Zoea 2,Saturacion,69.33,93.75
Sala 04,L0401,0033C,Zoea 2,Saturacion,86.54,70.00
Sala 04,L0402,0033C,Zoea 2,Saturacion,86.54,70.00
Sala 04,L0403,0033C,Zoea 2,Saturacion,86.54,65.71
Sala 04,L0404,0033C,Zoea 2,Saturacion,86.56,70.00
Sala 04,L0405,0033C,Zoea 2,Saturacion,86.54,74.29
Sala 04,L0406,0033C,Zoea 2,Saturacion,86.53,70.00
Sala 04,L0407,0033C,Zoea 2,Saturacion,86.50,65.71
Sala 04,L0408,0033C,Zoea 2,Saturacion,86.50,65.71
Sala 04,L0409,0033C,Zoea 2,Saturacion,86.48,70.00
Sala 04,L0410,0033C,Zoea 2,Saturacion,86.55,70.00
Sala 04,L0411,0033C,Zoea 2,Saturacion,86.46,70.00
Sala 04,L0412,0033C,Zoea 2,Saturacion,86.46,65.71
Sala 05,L0501,0033C,Zoea 2,Saturacion,78.12,73.64
Sala 05,L0502,0033C,Zoea 2,Saturacion,77.67,75.00
Sala 05,L0503,0033C,Zoea 2,Saturacion,77.53,73.64
Sala 05,L0504,0033C,Zoea 2,Saturacion,78.20,75.00
Sala 05,L0505,0033C,Zoea 2,Saturacion,78.24,73.63
Sala 05,L0506,0033C,Zoea 2,Saturacion,78.13,74.99
Sala 05,L0507,0033C,Zoea 2,Saturacion,78.23,84.01
Sala 05,L0508,0033C,Zoea 2,Saturacion,78.13,81.01
Sala 05,L0509,0033C,Zoea 2,Saturacion,78.29,81.00
Sala 05,L0510,0033C,Zoea 2,Saturacion,78.11,82.50
Sala 05,L0511,0033C,Zoea 2,Saturacion,77.73,85.50
Sala 05,L0512,0033C,Zoea 2,Saturacion,78.43,82.50
Sala 07,L0701,0033C,Zoea 2,Saturacion,78.00,69.72
Sala 07,L0702,0033C,Zoea 2,Saturacion,77.17,74.37
Sala 07,L0703,0033C,Zoea 2,Saturacion,76.42,65.07
Sala 07,L0704,0033C,Zoea 2,Saturacion,77.17,94.44
Sala 07,L0705,0033C,Zoea 2,Saturacion,78.75,85.00
Sala 07,L0706,0033C,Zoea 2,Saturacion,78.33,85.00
Sala 07,L0707,0033C,Zoea 2,Saturacion,78.50,87.50
Sala 07,L0708,0033C,Zoea 2,Saturacion,78.08,78.21
Sala 07,L0709,0033C,Zoea 2,Saturacion,77.83,78.21
Sala 07,L0710,0033C,Zoea 2,Saturacion,78.08,60.42
Sala 07,L0711,0033C,Zoea 2,Saturacion,78.92,51.13
Sala 07,L0712,0033C,Zoea 2,Saturacion,77.33,62.25
Sala 03,L0302,0036C,Zoea 2,Saturacion,76.78,93.88
Sala 03,L0303,0036C,Zoea 2,Saturacion,76.05,93.94
Sala 03,L0304,0036C,Zoea 2,Saturacion,76.95,94.00
Sala 03,L0305,0036C,Zoea 2,Saturacion,76.20,94.00
Sala 03,L0306,0036C,Zoea 2,Saturacion,75.88,91.35
Sala 03,L0307,0036C,Zoea 2,Saturacion,75.68,92.31
Sala 03,L0308,0036C,Zoea 2,Saturacion,75.44,92.31
Sala 03,L0309,0036C,Zoea 2,Saturacion,75.57,93.27
Sala 03,L0310,0036C,Zoea 2,Saturacion,75.48,93.27
Sala 03,L0311,0036C,Zoea 2,Saturacion,75.36,92.31
Sala 03,L0312,0036C,Zoea 2,Saturacion,75.61,93.27
Sala 04,L0401,0036C,Zoea 2,Saturacion,76.28,79.29
Sala 04,L0402,0036C,Zoea 2,Saturacion,76.19,79.71
Sala 04,L0403,0036C,Zoea 2,Saturacion,76.02,87.86
Sala 04,L0404,0036C,Zoea 2,Saturacion,76.03,83.57
Sala 04,L0405,0036C,Zoea 2,Saturacion,76.10,81.43
Sala 04,L0406,0036C,Zoea 2,Saturacion,76.91,90.00
Sala 04,L0407,0036C,Zoea 2,Saturacion,78.36,86.36
Sala 04,L0408,0036C,Zoea 2,Saturacion,78.43,95.45
Sala 04,L0409,0036C,Zoea 2,Saturacion,77.48,87.31
Sala 04,L0410,0036C,Zoea 2,Saturacion,77.36,89.55
Sala 04,L0411,0036C,Zoea 2,Saturacion,77.53,85.07
Sala 04,L0412,0036C,Zoea 2,Saturacion,77.82,89.55
Sala 07,L0701,0036C,Zoea 2,Saturacion,80.67,86.84
Sala 07,L0702,0036C,Zoea 2,Saturacion,80.75,81.58
Sala 07,L0703,0036C,Zoea 2,Saturacion,81.11,83.33
Sala 07,L0704,0036C,Zoea 2,Saturacion,82.19,85.00
Sala 07,L0705,0036C,Zoea 2,Saturacion,84.03,90.00
Sala 07,L0706,0036C,Zoea 2,Saturacion,82.58,85.00
Sala 07,L0707,0036C,Zoea 2,Saturacion,82.33,76.92
Sala 07,L0708,0036C,Zoea 2,Saturacion,82.75,90.00
